order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
608,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=7&key=1,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=7&key=2,"“Cranium” ina mfupa juu ya jicho (kuna mfupa wa ""supraorbital"").
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=7&key=4,"“Cranium” haina mfupa juu ya jicho (hamna mfupa wa ""supraorbital""). 
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Micro_1b.jpg,,"['', '', '©P. Lai', '©P. Lai & S. Malekar', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai & S. Malekar
580,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=1&key=23,Option-page,Sehemu: General,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=1,"Meno yaliyopo nyuma ya chonge ni ya kawaida na yana ncha (cusp) chache (ncha za juu ziko kwenye upande wa shavu wa jino na ncha za chini ziko kwenye upande wa ulimi wa meno, na hakuna ncha au matuta katikati).",http://archive.fieldmuseum.org/tanzania/Key_Images/General_23a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=7&key=1,"Meno yaliyopo nyuma ya chonge yana ncha nyingi zilizojichomoza na zimeunganishwa na matuta na kutoa umbo la ""W"" kwenye gego kubwa kuliko yote. ",http://archive.fieldmuseum.org/tanzania/Key_Images/General_23b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
712,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=148,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_voeltzkowi_148_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_voeltzkowi_148_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_P_voeltzkowi_148_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_P_voeltzkowi_148_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_P_voeltzkowi_148_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_voeltzkowi_148.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_voeltzkowi_148_b.jpg,,"Pteropus voeltzkowi Matschie, 1909",,
713,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=147,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_P_seychellensis_147_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_P_seychellensis_147_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_P_seychellensis_147_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_P_seychellensis_147_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_seychellensis_147.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_P_seychellensis_147_b.jpg,,"Pteropus seychellensis comorensis Milne-Edwards, 1877",,
711,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=7,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=148,A.  Masikio yana urefu chini ya 27 mm.B.  Kichwa kina rangi nyekundu iliyokoleza na tumbo lina rangi ya machungwa.C.  Kielelezo kilikamatwa Kisiwani Pemba.,http://archive.fieldmuseum.org/tanzania/Key_Images/Pteropus_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=147,"A.  Masikio yana urefu zaidi ya 27 mm.B.  Sehemu za mabega, katikati ya mgongo na tumbo zina rangi ya manjano.C.  Kielelezo kilikamatwa Kisiwani Mafia.",http://archive.fieldmuseum.org/tanzania/Key_Images/Pteropus_1_1b.jpg,,"['', '', '©B. Stanley', '©B. Stanley', 'Chagua', 'Chagua']",,,©B. Stanley | ©B. Stanley
715,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=145,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_relicta_145_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_M_relicta_145_a.jpg,,"Myonycteris relicta Bergmans, 1980",,
717,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=132,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_helvum_132_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_helvum_132_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_E_helvum_132_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_helvum_132.jpg,,"Eidolon helvum (Kerr, 1792)",,
719,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=149,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_aegyptiacus_149_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_aegyptiacus_149_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_aegyptiacus_149.jpg,,"Rousettus aegyptiacus (E. Geoffroy, 1810)",,
721,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=150,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_R_lanosus_150_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_R_lanosus_150_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_R_lanosus_150_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_R_lanosus_150_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_R_lanosus_150.jpg,,"Rousettus lanosus Thomas, 1906",,
722,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=142,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_L_angolensis_142_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_L_angolensis_142_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_L_angolensis_142_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_L_angolensis_142.jpg,,"Lissonycteris angolensis (Bocage, 1898)",,
720,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=9,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=150,A.  Urefu wa muundi ni zaidi ya 35 mm.B.  Madume hayana manyoya magumu kifuani.C.  Mkia una urefu wa takribani 10 mm.D.  Magego ni membamba sana.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rousettus_1_2a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=142,A.  Urefu wa muundi ni chini ya 35 mm.B.  Madume mazima yana manyoya magumu kifuani.C.  Mkia ni mdogo na hauonekani vizuri.D.  Magego ni mapana.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rousettus_1_2b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
718,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=8,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=149,A.  Urefu wa kigasha ni zaidi ya 90 mm.B.  Manyoya ya juu kati ya mabega ni machache.C.  Madume hayana manyoya magumu kifuani.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rousettus_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=9,A.  Urefu wa kigasha ni chini ya 90 mm.B.  Manyoya ya juu kati ya mabega siyo machache.,http://archive.fieldmuseum.org/tanzania/Key_Images/Rousettus_1_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
716,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=4,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=132,"A.  Fuu refu kuliko yote ni zaidi ya 50 mm (lakini chini ya 62 mm).
B.  Kwenye kila upande wa taya la chini, urefu wa jino la tatu kutoka la mwisho ni takribani sawa na, au zaidi ya urefu wa meno mawili kwa pamoja, yaliyo nyuma yake.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_4a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=8,"A.  Fuu refu kuliko yote ni chini ya 50 mm (lakini zaidi ya 35 mm).
B.  Kwenye kila upande wa taya la chini, urefu wa jino la tatu kutoka jino la mwisho ni chini ya urefu wa meno mawili kwa pamoja, yaliyo nyuma yake.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_4b.jpg,,"['', '', '©R. Banasiak & L. Watson', '©L. Watson', 'Chagua', 'Chagua']",,,©R. Banasiak & L. Watson | ©L. Watson
714,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=3,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=145,"Fuu refu kuliko yote ni chini ya 35 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_3a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=4,"Fuu refu kuliko yote ni zaidi ya 35 mm (lakini chini ya 62 mm).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_3b.jpg,,"['', '', '©', '©P. Lai', 'Chagua', 'Chagua']",,,© | ©P. Lai
710,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=2,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=7,"Fuu refu kuliko yote ni zaidi ya 62 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=3,"Fuu refu kuliko yote ni chini ya 62 mm
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_2b.jpg,,"['', '', '©P. Lai', '©', 'Chagua', 'Chagua']",,,©P. Lai | ©
724,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=144,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_pusillus_144_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_pusillus_144_b.jpg,,"Micropteropus pusillus (Peters, 1868)",,
727,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=138,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_wahlbergi_138_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_wahlbergi_138_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_E_wahlbergi_138_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_wahlbergi_138.jpg,,"Epomophorus wahlbergi (Sundevall, 1846)",,
729,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=134,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_gambianus_134_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_gambianus_134_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_E_gambianus_134_a.jpg,,"Epomophorus gambianus (Ogilby, 1835)",,
731,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=135,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_labiatus_135_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_labiatus_135_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_E_labiatus_135_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_labiatus_135.jpg,,"Epomophorus labiatus (Temminck, 1837)",,
732,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=137,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_minimus_136_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_E_minor_136_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_minor_137.jpg,,"Epomophorus minor Dobson, 1880",,
730,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=12,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=135,A.  Urefu wa kigasha ni 67 mm au zaidi kwa madume na 64 mm kwa majike.B.  Urefu mkubwa kabisa wa sehemu ya fuu inayohifadhi ubongo ni 40 mm au zaidi kwa madume na 38 mm au zaidi kwa majike.,http://archive.fieldmuseum.org/tanzania/Key_Images/Epomophorus_1_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=137,A.  Urefu wa kigasha ni chini ya 69 mm kwa madume na 68 mm kwa majike.B.  Urefu mkubwa kabisa wa sehemu ya fuu inayohifadhi ubongo ni chini ya 42 mm au zaidi kwa madume na 40 mm kwa majike.,http://archive.fieldmuseum.org/tanzania/Key_Images/Epomophorus_1_3b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
728,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=11,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=134,A.  Kigasha kina urefu zaidi ya 75 mm.B.  Urefu mkubwa kabisa wa sehemu ya fuu inayohifadhi ubongo ni 50 mm au zaidi kwa madume na 45 mm kwa majike.,http://archive.fieldmuseum.org/tanzania/Key_Images/Epomophorus_1_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=12,A.  Kigasha kina urefu chini ya 75 mm.B.  Urefu mkubwa kabisa wa sehemu ya fuu inayohifadhi ubongo ni 50 mm au chini kwa madume na chini ya 45 mm kwa majike.,http://archive.fieldmuseum.org/tanzania/Key_Images/Epomophorus_1_2b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
726,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=10,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=138,Uanishaji huu wa spishi za Epomophorus umebadilishwa kidogo kutoka Boulay na Robbins (1989) na Bergmans (1997) .A.  Urefu wa kigasha ni zaidi ya 67 mmm.B.  Kuna tuta moja tu la kukingama kwenye kaakaa laini la nyuma ya magego; matuta yote ya kukingama kwenye taya mbele ya magego na kabla hayajagawanyika.,http://archive.fieldmuseum.org/tanzania/Key_Images/Epomophorus_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=11,"Uanishaji huu wa spishi za Epomophorus umebadilishwa kidogo kutoka Boulay na Robbins (1989) na Bergmans (1997) .A.  Kigasha kina urefu chini ya 67 mm (kama ni zaidi, basi kuna zaidi ya tuta moja ya kukingama kwenye kaakaa laini nyuma ya magego ya mwisho).B.  Kuna zaidi ya tuta moja la kukingama nyuma ya magego.",http://archive.fieldmuseum.org/tanzania/Key_Images/Epomophorus_1_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
734,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=139,Match-page,,,,,,,,,,"Epomops dobsonii (Bocage, 1889)",,
735,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=140,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_E_franqueti_140_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_E_franqueti_140_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_E_franqueti_140.jpg,,"Epomops franqueti (Tomes, 1860)",,
733,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=13,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=139,A.  Kuna matuta matatu kwenye kaakaa laini kati ya magego.B.  Kuna matuta mawili tu nyuma ya magego ambayo yana mchomozo wa pembetatu.,http://archive.fieldmuseum.org/tanzania/Key_Images/Epomops_1_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=140,A.  Kuna matuta manne kwenye kaakaa laini kati ya magego.B.  Kuna angalau matuta matano nyuma ya magego ambayo ni membamba kama msumeno na yana mchomozo wa pembetatu.,http://archive.fieldmuseum.org/tanzania/Key_Images/Epomops_1_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
725,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=6,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=10,"Sehemu ya nyuma ya paa la kinywa lina mifuko miwili iliyobonyea. 
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_6a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=13,"Sehemu ya nyuma ya paa la kinywa ni bapa na haina mifuko miwili iliyobonyea.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_6b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
723,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=5,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=144,"Fuu refu kuliko yote ni chini ya 35 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_5a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=6,"Fuu refu kuliko yote ni zaidi ya 35 mm.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_5b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
709,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=1,Option-page,Sehemu: Megachiroptera (Pteropodidae),http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=2,"Kila upande wa taya ya juu una meno 5 (mara nyingine 4) nyuma ya chonge (jino la kwanza lililo nyuma ya chonge la juu ni dogo sana au halipo kabisa).
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=6&key=5,"Kila upande wa taya ya juu una meno 3 nyuma ya chonge.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Chiro_Mega_1b.jpg,,"['', '', '©P. Lai', '©P. Lai', 'Chagua', 'Chagua']",,,©P. Lai | ©P. Lai
739,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=20,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_20a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_20b.jpg,"['Spishi 4 zimepatikana Tanzania: Taphozous hildegardeae, Taphozous mauritianus, Taphozous nudiventris na Taphozous perforatus. Tofauti na Coleura, mnyama huyu ana mfuko wa ngozi chini ya kifundo cha mguu wa mbele na kato nne za taya ya chini. ']",Taphozous,,©B. Stanley | ©R. Banasiak
740,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=28,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_28a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_28b.jpg,['Spishi 1 imepatikana Tanzania: Coleura afra. Mkia wa mnyama huyu umenyooka zaidi kuliko wa Taphozous na pua inaendelea na kuvuka usawa wa mdomo. Coleura ana jumla ya kato 6 za chini...Taphozous ana 4. '],Coleura,,"©P. Lai, FMNH 152427 | ©R. Banasiak, FMNH 152441"
738,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=8&key=1,Option-page,Sehemu: Emballonuridae,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=20,"Kila upande wa taya ya chini una kato 2, kwa hiyo jumla ya kato 4 kwenye taya ya chini.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Emballon_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkullKey_end_swa.asp?ID=28,"Kila upande wa taya ya chini una kato 3, kwa hiyo jumla ya kato 6 kwenye taya ya chini.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Emballon_1b.jpg,,"['', '', '©P. Lai & C. Steele', '©P. Lai & C. Steele', 'Chagua', 'Chagua']",,,©P. Lai & C. Steele | ©P. Lai & C. Steele
743,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=179,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_L_frons_179_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_L_frons_179_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_L_frons_179.jpg,,"Lavia frons (E. Geoffroy, 1810)",,
744,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=178,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_C_cor_178_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_C_cor_178_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_C_cor_178.jpg,,"Cardioderma cor (Peters, 1872)",,
742,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=9&key=1,Option-page,Sehemu: Megadermatidae,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=179,"A.  Kuna ncha tatu zinazojitokeza sana kwenye chonge za juu (jino la mbele kabisa kwenye kila upande wa taya ya juu); ncha ndogo kuliko zote iko sehemu ya ndani ya kona ya jino).
B.  Ncha ya nyuma inaangalia ulimi, kutoka kwenye mstari kati ya ncha ya juu kabisa ya chonge na ncha kubwa kabisa ya jino lililoko nyuma, na…
C.  Ncha ya nyuma ya chonge ya juu ina urefu ambao ni takribani ½ ya urefu wa jino lililo nyuma ya chonge.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Megaderm_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=178,"A.  Kuna ncha mbili zinazojitokeza sana kwenye chonge ya juu (jino la mbele kabisa kwenye kila upande wa taya ya juu); hakuna ncha kwenye sehemu ya ndani ya kona la jino.
B.  Ncha ya nyuma iko kwenye mstari kati ya ncha ya juu kabisa ya chonge na ncha kubwa kabisa ya jino lililoko nyuma, na…
C.  Ncha ya nyuma ya chonge ya juu ni ndefu sawa na jino lililo nyuma ya chonge.
",http://archive.fieldmuseum.org/tanzania/Key_Images/Megaderm_1b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
747,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=196,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_N_nana_196_b.jpg,,"Nycteris nana (K. Andersen, 1912)",,
748,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=190,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_N_arge_190_b.jpg,,"Nycteris arge Thomas, 1903",,
746,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=7&key=18,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=196,Urefu wa «condylocanine» ya fuu ni zaidi ya 15 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Nycteris_1_2a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=190,Urefu wa “condylocanine” wa fuu ni chini ya 15 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Nycteris_1_2b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
751,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=192,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_N_grandis_192_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_N_grandis_192_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_N_grandis_192.jpg,,"Nycteris grandis Peters, 1865",,
752,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=193,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_N_hispida_193_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_N_hispida_193_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_N_hispida_193.jpg,,"Nycteris hispida (Schreber, 1775)",,
750,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=7&key=20,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=192,A.  Urefu wa forearm ni zaidi ya 50 mm.B.  Sikio lina urefu zaidi ya 26 mm.C.  Urefu wa «condylocanine» ya fuu ni zaidi ya 18 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Nycteris_1_4a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=193,A.  Urefu wa kigasha ni chini ya 50 mm.B.  Sikio lina urefu chini ya 26 mm.C.  Urefu wa «condylocanine» ya fuu ni chini ya 18 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Nycteris_1_4b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
755,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=195,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_N_macrotis_195_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_N_macrotis_195.jpg,,"Nycteris macrotis Dobson, 1876",,
756,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=198,Match-page,,,,,,,,,,"Nycteris woodi K. Andersen, 1914",,
754,http://archive.fieldmuseum.org/tanzania/SkullKey_swa.asp?catalog=1&setion=7&key=22,Option-page,Sehemu: Microchiroptera,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=195,Urefu wa kigasha ni zaidi ya 36 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Nycteris_1_6a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=198,Urefu wa kigasha ni chini ya 36 mm.,http://archive.fieldmuseum.org/tanzania/Key_Images/Nycteris_1_6b.jpg,,"['', '', '©R. Banasiak', '©R. Banasiak', 'Chagua', 'Chagua']",,,©R. Banasiak | ©R. Banasiak
