order,url,page_type,section,opt_a_link,opt_a_text,opt_a_img,opt_b_link,opt_b_text,opt_b_img,other_images,other_text,match_taxon,match_common,image_credits
657,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=93,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_93a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_93b.jpg,"['Spishi 7 zimepatikana Tanzania: Mus minutoides, Mus musculoides, Mus musculus, Mus neavi, Mus sorella, Mus tenellus na Mus triton. Watu kutoka duniani kote wanajua jenasi hii; ina pengo nyuma ya ncha ya kato ya taya ya juu na mkia mfupi ukilinganisha na kiwiliwili. ']",Mus,,©B. Stanley | ©R. Banasiak & P. Lai
659,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=554,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_dybowskyii_554_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_dybowskyii_554_b.jpg,,"Mylomys dybowskyii (Pousargues, 1893)",,
661,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=556,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_O_hypoxanthus_556_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_O_hypoxanthus_556_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_O_hypoxanthus_556.jpg,,"Oenomys hypoxanthus (Pucheran, 1855)",,
663,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=101,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_101a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_101b.jpg,['Spishi 2 zimepatikana Tanzania: Thallomys loringi na Thallomys paedulcus. Kuna manyoya meusi yanayozunguka macho. Jina la wanyama hawa linatokana na kwamba mara nyingi wanaonekana usiku wakipanda miti ya migunga.'],Thallomys,,©P. Lai | ©R. Banasiak & P. Lai
665,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=80,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_80a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_80b.jpg,"['Spishi 4 zimepatikana Tanzania: Otomys anchietae, Otomys angoniensis, Otomys denti na Otomys typus. Panya huyu ana nywele ngumu na umbo la magego ni la pekee.']",Otomys,,©B. Stanley | ©P. Lai
668,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=98,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_98a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_98b.jpg,"['Spishi 1 imepatikana Tanzania: Lophuromys flavopunctatus. Mnyama huyu ana manyoya ya pekee, hana mkia mara nyingi na ana harufu kali sana.']",Lophuromys,,©B. Stanley | ©R. Banasiak & P. Lai
669,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=491,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_U_ruddi_491_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_U_ruddi_491_b.jpg,,"Uranomys ruddi Dollman, 1909",,
667,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=34,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=98,"Chaguo A
A.  Sehemu ya chini ina rangi ya machungwa au nyekundu.
B.  Mguu wa nyuma ni mweusi juu na una urefu zaidi ya 18 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_34a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=491,"Chaguo B
A.  Sehemu ya chini ni nyeupe.
B.  Mguu wa nyuma una rangi iliyofifia kwa juu na una urefu chini ya 18 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_34b.jpg,,,,,©P. Lai | ©P. Lai
672,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=576,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_Z_hildegardeae_576_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_Z_hildegardeae_576_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_Z_hildegardeae_576.jpg,,"Zelotomys hildegardeae (Thomas, 1902)",,
674,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=100,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_100a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_100b.jpg,"['Spishi 3 zimepatikana Tanzania: Arvicanthis nairobae, Arvicanthis niloticus na Arvicanthis somalicus. Panya hawa  wanaotembea mchana wanaishi kwenye mbuga na manyoya yao ni kijivu.']",Arvicanthis,,©B. Stanley | ©R. Banasiak & P. Lai
676,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=99,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_99a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_99b.jpg,['Spishi 1 imepatikana Tanzania: Dasymys incomtus. Jina la mnyama huyu linatokana na manyoya yake rafu na kwamba anaishi kwenye maeneo ya mabwawa yenye majani.'],Dasymys,,©P. Lai | ©P. Lai
679,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=542,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_pernanus_542_a2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_pernanus_542_b2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_pernanus_542.jpg,,"Mastomys pernanus (Kershaw, 1921)",,
680,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=541,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_natalensis_541_a2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_natalensis_541_b2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_M_natalensis_541.jpg,,"Mastomys natalensis (Smith, 1834)",,
678,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=58,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=542,"Chaguo A
A.  Spishi hii ina kiwiliwili kidogo.B.  Mkia una rangi mbili (mweupe chini).C.  Mguu wa nyuma ni mweupe na urefu wake ni chini cya 19 mm.D.  Kuna sehemu ndogo nyeupe mwanzoni mwa masikio.E.  Shimo lililopo nyuma ya kato linaishia kwenye jino lenye ncha moja T3, kabla ya nusu ya gego la kwanza.F.  Urefu wa safu ya meno ya juu ni chini ya 3.7 mm.G.  Upana wa gego la kwanza ni chini ya 1.25 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Mastomys_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=541,"Chaguo B
A.  Kiwiliwili kinapokuwa kidogo.B.  Mkia unakuwa hauna rangi mbili (nyeusi chini) .C.  Mguu wa nyuma siyo mweupe na una urefu zaidi ya 19 mm.D.  Hakuna sehemu ndogo nyeupe mwanzoni mwa masikio.E.  Shimo lililopo nyuma ya kato linaishia kwenye jino lenye ncha moja t6, kabla ya nusu ya gego la kwanza.F.  Urefu wa safu ya meno ya juu ni zaidi ya 3.7 mm.G.  Upana wa gego la kwanza ni zaidi ya 1.25 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Mastomys_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
682,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=102,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_102a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_102b.jpg,"['Spishi 3 zimepatikana Tanzania: Aethomys chrysophilus, Aethomys hindei, Aethomys kaiseri.  \r\nMara nyingi, panya hawa wanachanganywa na Rattus rattus, lakini wana manyoya laini na rangi ya kufifia yenye mistari mgongoni.']",Aethomys,,©B. Stanley | ©R. Banasiak & P. Lai
683,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=103,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_103a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_103b.jpg,"['Spishi 2 zimepatikana Tanzania: Rattus norvegicus and Rattus rattus. Rattus rattus anajulikana sana kwa sababu anaishi kwenye makazi ya binadamu. Kwa kawaida, Rattus norvegicus anaishi karibu na bandari za baharini.']",Rattus,,©P. Lai | ©R. Banasiak & P. Lai
681,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=40,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=102,"Chaguo A
Manyoya yana rangi iliyofifia.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_40a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=103,"Chaguo B
Manyoya ni meusi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_40b.jpg,,,,,©P. Lai | ©P. Lai
677,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=39,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=58,"Chaguo A
A.  Magamba yanafanya mkia uonekane kama miraba myeusi na myeupe.
B.  Kuna mstari wa kahawia iliyofifia katikati ya manyoya ya tumboni.
C.  Majike yanaweza kuwa na zaidi ya matiti 10 kwenye kila upande wa tumbo.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_39a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=40,"Chaguo B
A.  Magamba hayafanyi mkia uonekane kama miraba myeusi na myeupe.
B.  Hakuna mstari wa kahawia iliyofifia katikati ya manyoya ya tumboni.
C.  Majike hayana zaidi ya matiti 10 kwenye kila upande wa tumbo.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_39b.jpg,,,,,©P. Lai | ©P. Lai
675,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=38,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=99,"Chaguo A
Manyoya ya mgongoni ni meusi na magumu sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_38a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=39,"Chaguo B
Manyoya ya mgongoni siyo meusi wala magumu sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_38b.jpg,,,,,©P. Lai | ©R. Banasiak & P. Lai
673,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=37,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=100,"Chaguo A
Mgongo ni kijivu (kama chumvi na pilipili).
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_37a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=38,"Chaguo B
Mgongo wa mnyama siyo kijivu (kama chumvi na pilipili).
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_37b.jpg,,,,,©P. Lai | ©P. Lai
671,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=36,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=576,"Chaguo A
Chonge za juu zinaendelea sana na kuvuka ncha za mwisho za mifupa ya pua.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_36a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=37,"Chaguo B
Chonge za juu haziendelei sana wala kuvuka ncha za mwisho za mifupa ya pua.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_36b.jpg,,,,,©R. Killackey & P. Lai | ©P. Lai
686,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=106,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_106a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_106b.jpg,"['Spishi  3 zimepatikana Tanzania: Grammomys dolichurus, Grammomys ibeanus na Grammomys macmillani. Wanyama hawa ni wakweaji hodari na wana manyoya mazuri ya njano mgongoni na meupe njano tumboni. Aidha wana mkia mrefu sana.']",Grammomys,,©B. Stanley | ©R. Banasiak & P. Lai
687,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=555,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_M_brockmani_555_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_M_brockmani_555_b.jpg,,"Myomyscus brockmani (Thomas, 1908)",,
685,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=42,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=106,"Chaguo A
A.  Manyoya ya mgongo, juu ya miguu na sehemu ya chini ya mkia yana rangi ya dhahabu yenye wekundu.
B.  Manyoya ya tumboni ni meupe hadi njano.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_42a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=555,"Chaguo B
A.  Manyoya ya mgongoni ni kahawia ya kijivu; sehemu za juu za miguu na chini ya mkia ni nyeupe nyeupe.
B. Manyoya ya tumboni ni meupe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_42b.jpg,,,,,©P. Lai | ©P. Lai
689,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=99,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_99a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_99b.jpg,['Spishi 1 imepatikana Tanzania: Dasymys incomtus. Jina la mnyama huyu linatokana na manyoya yake rafu na kwamba anaishi kwenye maeneo ya mabwawa yenye majani.'],Dasymys,,©P. Lai | ©P. Lai
692,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=110,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_110a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_110b.jpg,"['Spishi 3 zimepatikana Tanzania: Praomys jacksoni, Praomys melanotus na Praomys taitae. Panya huyu anaishi kwenye misitu ya milima. Mara nyingi anachanganywa na Hylomyscus, lakini ana kwato nyeusi kwenye miguu ya nyuma, hana kishungi cha manyoya kwenye ncha ya mkia (Hylomyscus ana kishungi) na ana pua ndefu zaidi.']",Praomys,,©B. Stanley | ©R. Banasiak & P. Lai
694,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=532,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_denniae_532_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_denniae_532_b2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_denniae_532_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_denniae_532_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_denniae_532_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_denniae_532_d.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_denniae_532_e.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_denniae_532.jpg,,"Hylomyscus denniae (Thomas, 1906)",,
696,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=533,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_stella_533_a2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_stella_533_b2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_stella_533_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_stella_533_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_stella_533_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_stella_533_d.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_stella_533.jpg,,"Hylomyscus stella (Thomas, 1911)",,
698,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=530,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_anselli_530_a2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_anselli_530_b2.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_anselli_530_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_anselli_530_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_anselli_530_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_anselli_530_d.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_anselli_530_e.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_anselli_530.jpg,,"Hylomyscus anselli Bishop, 1979",,
699,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=531,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/species_images/Results_H_arcimontensis_531_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Results_H_arcimontensis_531_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_arcimontensis_531_a.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_arcimontensis_531_b.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_arcimontensis_531_c.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Description_H_arcimontensis_531_d.jpg | http://archive.fieldmuseum.org/tanzania/species_images/Maps_H_arcimontensis_2_531.jpg,,"Hylomyscus arcimontensis Carleton and Stanley, 2005",,
697,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=61,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=530,"Chaguo A
A.  Urefu wa “occipitonasal” ni zaidi ya 26.3 mm.B.  Upana kati ya mashimo ya macho ni 4.5 mm au zaidi.C.  Urefu wa sehemu ya mbele ya fuu ni 8.3 mm au zaidi.D.  Urefu wa kiwiliwili chote ni 238 mm au zaidi.E.  Urefu wa mkia ni 141 mm au zaidi.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hylomyscus_2_3a.jpg,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=531,"Chaguo B
A.  Urefu wa «occipitonasal» ni chini ya 27.0 mm.B.  Upana kati ya mashimo ya macho ni 4.5 mm au chini.C.  Urefu wa sehemu ya mbele ya fuu ni 8.4 mm au chini.D.  Urefu wa kiwiliwili chote ni 249 mm au chini.E.  Urefu wa mkia ni 151 mm au chini.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hylomyscus_2_3b.jpg,,,,,©R. Banasiak | ©R. Banasiak
695,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=60,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=533,"Chaguo A
A.  Majike yana matiti 8.B.  Hakuna tuta juu ya shimo la jicho.C.  Kato za juu ni wima (orthodont).
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hylomyscus_2_2a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=61,"Chaguo B
A.  Majike yana matiti 6.B.  Kuna tuta dogo juu ya shimo la jicho.C.  Kato za juu zinaangalia ndani (opisthodont).
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hylomyscus_2_2b.jpg,,,,,©R. Banasiak | ©R. Banasiak
693,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=59,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/Species_swa.asp?ID=532,"Chaguo A
A.  Tundu lililopo chini ya “subsquamosal” halionekani vizuri na lina ukubwa chini ya 1/3 ya eneo la tundu lijulikanalo kama “postglenoid foramen” .B.  Kuna jumla ya matiti 8.C.  Tundu kwenye taya ya juu linavuka mwisho wa sehemu ya mbele ya gego la kwanza la juu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hylomyscus_2_1a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=60,"Chaguo B
A.  Tundu lililopo chini ya “subsquamosal” linaonekana vizuri na lina ukubwa usiopungua 1/3 ya eneo la tundu lijulikanalo kama “postglenoid foramen” .B.  Jumla ya matiti ni 6 au 8.C.  Tundu kwenye taya ya juu linavuka au halivuki mwisho wa sehemu ya mbele ya gego la kwanza la juu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Hylomyscus_2_1b.jpg,,,,,©R. Banasiak | ©R. Banasiak
691,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=45,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=110,"Chaguo A
A.  Pua ni ndefu.
B.  Sehemu ya chini ya mguu ni nyeusi.
C.  Hakuna kishungi cha manyoya membamba kwenye ncha ya mkia (angalia vizuri sana).
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_45a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=59,"Chaguo B
A.  Pua ni fupi.
B.  Sehemu ya chini ya mguu ina rangi iliyofifia.
C.  Kuna kishungi cha manyoya membamba kwenye ncha ya mkia (angalia vizuri sana).
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_45b.jpg,,,,,©P. Lai | ©P. Lai
701,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=103,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_103a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_103b.jpg,"['Spishi 2 zimepatikana Tanzania: Rattus norvegicus and Rattus rattus. Rattus rattus anajulikana sana kwa sababu anaishi kwenye makazi ya binadamu. Kwa kawaida, Rattus norvegicus anaishi karibu na bandari za baharini.']",Rattus,,©P. Lai | ©R. Banasiak & P. Lai
702,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=102,Match-page,,,,,,,,http://archive.fieldmuseum.org/tanzania/Key_Images/Results_102a.jpg | http://archive.fieldmuseum.org/tanzania/Key_Images/Results_102b.jpg,"['Spishi 3 zimepatikana Tanzania: Aethomys chrysophilus, Aethomys hindei, Aethomys kaiseri.  \r\nMara nyingi, panya hawa wanachanganywa na Rattus rattus, lakini wana manyoya laini na rangi ya kufifia yenye mistari mgongoni.']",Aethomys,,©B. Stanley | ©R. Banasiak & P. Lai
700,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=46,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=103,"Chaguo A
Manyoya ni meusi (hayang’ai), mafupi na magumu.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_46a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=102,"Chaguo B
Manyoya ni kahawia ya dhahabu (karibu inang’aa) na laini.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_46b.jpg,,,,,©P. Lai | ©P. Lai
690,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=44,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=45,"Chaguo A
Urefu wa kichwa na kiwiliwili ni chini ya 110 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_44a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=46,"Chaguo B
Urefu wa kichwa na kiwiliwili ni zaidi ya 110 mm.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_44b.jpg,,,,,©P. Lai | ©P. Lai
688,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=43,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_end_swa.asp?ID=99,"Chaguo A
Manyoya ya mgongoni ni meusi na magumu sana.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_43a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=44,"Chaguo B
Manyoya ya mgongoni yana rangi nyeusi iliyokolea au iliyofifia lakini siyo magumu kamwe.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_43b.jpg,,,,,©P. Lai | ©R. Banasiak & P. Lai
684,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=41,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=42,"Chaguo A
Tumbo ni jeupe kabisa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_41a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=43,"Chaguo B
Tumbo ina rangi nyeupe chafu au nyeusi. 
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_41b.jpg,,,,,©P. Lai | ©P. Lai
670,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=35,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=36,"Chaguo A
Mkia ni mfupi kuliko kichwa na kiwiliwili.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_35a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=41,"Chaguo B
Urefu wa mkia ni sawa na, au zaidi ya urefu wa kichwa na kiwiliwili.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_35b.jpg,,,,,©P. Lai | ©P. Lai
666,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=33,Option-page,Sehemu: Rodentia,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=34,"Chaguo A
Ukiyashika, manyoya ni kama malaika ngumu na yanabaki hivyo unapoyapapasa.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_33a.jpg,http://archive.fieldmuseum.org/tanzania/SkinKey_swa.asp?catalog=2&setion=27&key=35,"Chaguo B
Ukiyashika, manyoya siyo kama malaika ngumu na hayawi hivyo unapoyapapasa, ila ni laini na yanapinda.
Chagua",http://archive.fieldmuseum.org/tanzania/Key_Images/Rodentia_2_33b.jpg,,,,,©R. Banasiak & P. Lai | ©P. Lai
